Date,Month,PM25,Ozone,NO2,SO2,CO,Windspeed,Temperature,AQI_Yesterday,AQI_Mean7,AQI_Nextday
2021-07-03,7,9.135539235,0.035959385,9.2337635,0.359027833,0.2664395,104.3421475,74.26314115,108.0,137.42857142857142,142.0
2021-07-04,7,19.0225,0.035429769,6.378657188,0.335416667,0.212168125,102.2746795,72.13974346,119.0,132.42857142857142,180.0
2021-07-05,7,12.355,0.0368285,7.269599063,0.272222333,0.231363125,103.3565705,71.05961531,142.0,130.28571428571428,136.0
2021-07-06,7,9.394166667,0.037596643,9.87569575,0.303472167,0.238175542,100.8728205,72.94839746,180.0,134.28571428571428,187.0
2021-07-07,7,10.3745833,0.040575643,11.97622281,0.24375,0.2601105,98.38445515,74.297436,136.0,140.57142857142858,179.0
2021-07-08,7,11.4783334,0.038979,12.51796869,0.279861167,0.270936292,99.61266031,76.42051277,187.0,150.14285714285714,185.0
2021-07-09,7,12.17355165,0.0403475,12.78040131,0.4145835,0.288331917,106.2125,78.97916662,179.0,161.14285714285714,150.0
2021-07-10,7,13.98625,0.037974714,10.15705906,0.409722333,0.264611458,99.20381708,78.14720269,185.0,165.57142857142858,115.0
2021-07-11,7,11.4070833,0.0384665,6.445369125,0.303472167,0.212264375,95.21650646,76.46057692,150.0,161.71428571428572,112.0
2021-07-12,7,10.61972227,0.0375,8.704574438,0.260416667,0.226282458,100.0926282,74.94903854,115.0,152.0,119.0
2021-07-13,7,13.38875,0.038735929,11.03719744,0.233611,0.259994292,104.8801693,76.20174823,112.0,149.57142857142858,90.0
2021-07-14,7,9.0059602,0.035298429,9.943851813,0.244177,0.245788667,100.7173077,75.78173085,119.0,135.71428571428572,87.0
2021-07-15,7,6.989845941,0.037645,8.5167225,0.216765833,0.214779375,103.874024,75.25737177,90.0,122.57142857142857,100.0
2021-07-16,7,7.3916666,0.037683308,9.278327875,0.288699667,0.234098917,106.4761218,74.71250008,87.0,110.42857142857143,119.0
2021-07-17,7,8.9054167,0.041307769,8.922724188,0.372916667,0.248271,106.7054488,75.811218,100.0,106.0,136.0
2021-07-18,7,9.358888933,0.041936692,7.985880813,0.531944333,0.254471208,109.5392628,78.528205,119.0,109.0,115.0
2021-07-19,7,11.3858334,0.036253385,11.004563,0.529166667,0.255461833,107.2657051,79.01923077,136.0,109.42857142857143,97.0
2021-07-20,7,11.8579166,0.032460077,11.50831294,0.5,0.253412958,107.4403845,78.16282046,115.0,106.28571428571429,119.0
2021-07-21,7,13.75759806,0.035725,12.01049419,0.479166667,0.260196125,105.1786859,78.84487185,97.0,110.42857142857143,78.0
2021-07-22,7,13.9471196,0.031012571,9.6656325,0.392361,0.232278542,94.58713377,76.50444154,119.0,109.14285714285714,84.0
2021-07-23,7,15.0016666,0.036957929,9.065228813,0.3069445,0.230143667,103.732532,75.03108977,78.0,106.85714285714286,100.0
2021-07-24,7,12.64805553,0.039895857,7.715081437,0.229861167,0.236099542,103.886218,73.24358985,84.0,104.14285714285714,90.0
2021-07-25,7,9.458796333,0.036878714,5.62421875,0.232638833,0.205920167,107.5435898,72.97333331,100.0,97.57142857142857,65.0
2021-07-26,7,9.7375,0.030726929,10.76707588,0.34375,0.261297,107.0426281,71.65735792,90.0,90.42857142857143,87.0
2021-07-27,7,8.891176412,0.033705929,10.10160469,0.254861167,0.249403292,118.0024318,73.54046815,65.0,89.0,87.0
2021-07-28,7,8.6291667,0.030752071,12.14693156,0.554166667,0.274101417,110.5521878,76.47030885,87.0,84.42857142857143,84.0
2021-07-29,7,9.2504167,0.030131071,12.93890181,0.564583333,0.290354792,110.0487179,76.11698723,87.0,85.28571428571429,87.0
2021-07-30,7,10.57666673,0.033466286,12.51662138,0.492214667,0.295299875,114.0524038,74.80384608,84.0,85.71428571428571,100.0
2021-07-31,7,9.0550001,0.032907714,10.10137,0.496527833,0.289069542,113.9437501,74.9375,87.0,85.71428571428571,115.0
2021-08-01,8,7.72,0.034487429,9.452808,0.590277833,0.283340958,102.1285257,76.50512808,100.0,89.28571428571429,112.0
2021-08-02,8,8.728676471,0.0343445,14.62873644,0.6055555,0.336706792,103.5477563,78.84871808,115.0,96.0,154.0
2021-08-03,8,10.5470834,0.038768429,15.04687563,0.634226,0.323044375,103.6578526,78.02275646,112.0,105.57142857142857,179.0
2021-08-04,8,12.39625,0.038634429,13.73526531,0.532640667,0.312167708,105.2754808,77.298077,154.0,118.71428571428571,179.0
2021-08-05,8,13.38111113,0.041931214,13.22544069,0.510138833,0.303269125,99.73926277,76.72632785,179.0,132.28571428571428,140.0
2021-08-06,8,11.79120378,0.040509214,9.864245867,0.3305555,0.267800167,94.85112181,72.96641031,179.0,139.85714285714286,129.0
2021-08-07,8,11.0879167,0.044184929,7.462797571,0.308333333,0.241603,98.83381408,72.59647438,140.0,144.0,119.0
2021-08-08,8,11.35588241,0.045235286,6.876190429,0.3555555,0.242538458,99.60064104,72.69358969,129.0,144.57142857142858,129.0
2021-08-09,8,9.5425,0.037285714,10.27555567,0.845833333,0.255574917,100.0294872,74.30961538,119.0,147.0,143.0
2021-08-10,8,11.6,0.040621214,12.14285038,0.4375,0.286314125,107.3815706,76.07948723,129.0,145.42857142857142,90.0
2021-08-11,8,10.7491666,0.033672357,14.27922047,0.59375,0.293623375,108.9090765,78.54376469,143.0,132.71428571428572,80.0
2021-08-12,8,10.3791667,0.030889286,13.73450563,0.505853167,0.313566958,94.19759612,80.03237185,90.0,118.57142857142857,61.0
2021-08-13,8,9.6454166,0.027516786,12.07698656,0.405176667,0.287298458,93.50288465,77.48589746,80.0,107.28571428571429,101.0
2021-08-14,8,11.73553924,0.036390643,10.23528075,0.540972167,0.302687583,102.8253206,76.61410262,61.0,103.28571428571429,164.0
2021-08-15,8,13.2108333,0.0405965,9.687817188,0.622916833,0.32459425,102.7373398,78.17467962,101.0,109.71428571428571,122.0
2021-08-16,8,16.4033334,0.034449571,12.04679569,0.454861167,0.324756542,96.05865392,77.31346146,164.0,108.71428571428571,61.0
2021-08-17,8,10.42166667,0.029315857,8.186494563,0.3256945,0.250950208,96.52772423,74.64935892,122.0,97.0,55.0
2021-08-18,8,7.70625,0.023803286,5.3855085,0.302777667,0.198010667,99.15849362,70.96602569,61.0,92.0,67.0
2021-08-19,8,8.3441667,0.030630357,7.679744125,0.320138833,0.225157292,115.4594551,72.090064,55.0,90.14285714285714,84.0
2021-08-20,8,9.318137235,0.037359071,8.261731688,0.297619,0.246136333,115.2258014,70.99647438,67.0,93.42857142857143,56.0
2021-08-21,8,9.2729167,0.036298286,6.133661625,0.2493055,0.249554625,116.005609,69.31474354,84.0,87.0,87.0
2021-08-22,8,14.3945834,0.040810857,6.425090562,0.2743055,0.310627125,116.5895834,69.45384608,56.0,76.0,129.0
2021-08-23,8,13.890754,0.041466214,11.582552,0.321527833,0.379963375,93.14839746,69.53044877,87.0,77.0,150.0
2021-08-24,8,13.8204167,0.043533714,12.74186231,0.347249167,0.392550708,109.1703525,71.088782,129.0,89.71428571428571,166.0
2021-08-25,8,15.8791667,0.045094,15.35070356,0.449702333,0.433439833,107.2134615,74.72307685,150.0,105.57142857142857,159.0
2021-08-26,8,18.48932288,0.041762786,18.32776981,0.500109667,0.493899042,97.65336535,78.01057708,166.0,118.71428571428571,154.0
2021-08-27,8,15.2416666,0.039574571,18.023331,0.5219445,0.455663458,102.0088142,77.31826923,159.0,128.71428571428572,177.0
2021-08-28,8,14.8558333,0.044788571,12.46840088,0.377777833,0.411068875,105.447855,75.42147446,154.0,146.0,166.0
2021-08-29,8,13.60833333,0.044857357,9.3796875,0.404861,0.3739895,109.3738782,75.03076923,177.0,157.28571428571428,136.0
2021-08-30,8,16.855,0.0413865,11.39389719,0.334027833,0.367281167,103.1554487,72.12564085,166.0,158.28571428571428,79.0
2021-08-31,8,18.97424233,0.038585643,10.81050075,0.259722167,0.360955208,99.51442315,68.04917585,136.0,148.14285714285714,68.0
2021-09-01,9,13.810049,0.037222786,7.508391938,0.2368055,0.323760792,98.17980773,70.17957454,79.0,134.14285714285714,101.0
2021-09-02,9,12.1754167,0.039322857,9.070892438,0.220138833,0.325524958,108.423077,69.83141015,68.0,125.85714285714286,150.0
2021-09-03,9,15.8841667,0.0376555,13.55983094,0.317361167,0.387604083,101.5490384,70.94551277,101.0,125.28571428571429,100.0
2021-09-04,9,13.55556971,0.037012429,14.89671644,0.5305555,0.448155375,102.3826505,76.500641,150.0,114.28571428571429,143.0
2021-09-05,9,15.76302088,0.045966357,12.58374387,0.61875,0.424059583,103.1052885,80.24102562,100.0,111.0,154.0
2021-09-06,9,14.540625,0.042100786,6.010072533,0.328472167,0.324712542,89.71987173,75.67820515,143.0,113.57142857142857,150.0
2021-09-07,9,14.91729169,0.038531357,11.56926375,0.272222167,0.362836292,99.75224365,75.91474369,154.0,123.71428571428571,150.0
2021-09-08,9,15.4091667,0.040009643,13.309273,0.2945955,0.389966125,109.5155449,75.45416662,150.0,135.42857142857142,161.0
2021-09-09,9,13.0825,0.04372,14.50474806,0.376552333,0.389572958,104.8921474,78.02051285,150.0,144.0,115.0
2021-09-10,9,9.8383334,0.0314495,14.75230756,0.46125,0.358026583,111.4458333,77.86634608,161.0,139.0,84.0
2021-09-11,9,10.17625,0.029899214,13.71880656,0.693749833,0.36305825,107.5237179,78.86987177,115.0,136.71428571428572,100.0
2021-09-12,9,11.9808333,0.035861286,11.745369,0.661805667,0.350664583,105.7697115,75.69615385,84.0,130.57142857142858,112.0
2021-09-13,9,12.20710782,0.0365,16.36572694,0.498611167,0.382257667,105.0748398,72.52756408,100.0,124.57142857142857,105.0
2021-09-14,9,12.6523008,0.037661786,16.80117181,0.325,0.376513333,99.64871796,70.088141,112.0,118.14285714285714,105.0
2021-09-15,9,13.7289773,0.043482786,12.67275375,0.2569445,0.333635458,103.1974359,68.78365385,105.0,111.71428571428571,133.0
2021-09-16,9,12.7419444,0.042796385,11.64815667,0.38958325,0.296040696,96.30016023,66.66858985,105.0,107.71428571428571,100.0
2021-09-17,9,10.5933334,0.039537,11.29083247,0.334375,0.321198591,98.30945523,66.71282054,133.0,105.57142857142857,77.0
2021-09-18,9,9.4470834,0.035063308,10.24026567,0.4854165,0.305459955,108.9977564,66.16891023,100.0,104.57142857142857,105.0
2021-09-19,9,11.66470588,0.037352846,11.0318478,0.4010415,0.366673318,91.26474354,66.82596162,77.0,105.28571428571429,115.0
2021-09-20,9,11.8654167,0.033574615,16.57064007,0.39583325,0.421832227,85.35512812,71.82019231,105.0,105.71428571428571,119.0
2021-09-21,9,13.62375,0.038456923,20.05916673,0.752659,0.434418455,97.582532,78.711218,115.0,107.71428571428571,61.0
2021-09-22,9,10.30305553,0.025808083,20.36114253,0.834375,0.446293364,109.1730769,79.09670746,119.0,101.42857142857143,94.0
2021-09-23,9,16.2683333,0.023459231,18.86329973,0.6447915,0.385161318,105.0,72.53365385,61.0,95.85714285714286,88.0
2021-09-24,9,17.89444444,0.029911846,17.90323907,0.54166675,0.435349818,106.9751603,70.09999992,94.0,94.14285714285714,87.0
2021-09-25,9,11.00914324,0.037438846,11.55398547,0.65520825,0.3553835,113.0227565,69.85256423,88.0,95.57142857142857,73.0
2021-09-26,9,13.0245833,0.037058923,6.404516933,0.27291675,0.250859045,111.886859,66.48301285,87.0,91.0,64.0
2021-09-27,9,7.22625,0.028312154,9.941473333,0.20416675,0.268386136,102.1479167,65.74423077,73.0,83.71428571428571,61.0
2021-09-28,9,6.668043467,0.029741923,10.16484853,0.32566275,0.256125773,105.6504808,65.58246938,64.0,75.42857142857143,73.0
2021-09-29,9,11.44,0.029971692,15.60711087,0.39166675,0.370189045,103.7942308,66.85000008,61.0,77.14285714285714,80.0
2021-09-30,9,14.13375,0.031021923,21.34281387,0.55104175,0.471800409,93.25336542,72.42179485,73.0,75.14285714285714,90.0
2021-10-01,10,11.84485294,0.034344,23.10164793,0.5125,0.524489545,88.72067312,73.42030892,80.0,75.42857142857143,115.0
2021-10-02,10,11.3320834,0.041262462,20.38198073,0.85,0.505857818,97.65689108,75.20937492,90.0,79.42857142857143,150.0
2021-10-03,10,11.95875,0.045592692,17.10093,0.6375,0.472938136,87.13141023,76.72534717,115.0,90.42857142857143,93.0
2021-10-04,10,13.3947222,0.041511308,23.19101447,0.678125,0.508438545,95.70368592,74.4510415,150.0,94.57142857142857,71.0
2021-10-05,10,8.3300001,0.037957615,11.3551934,0.34479175,0.274929773,93.98541665,71.12867138,93.0,96.0,67.0
2021-10-06,10,11.6533334,0.036036231,13.69291733,0.33125,0.325184045,104.2713543,66.40256415,71.0,95.14285714285714,58.0
2021-10-07,10,8.376470588,0.030072462,9.961312467,0.3011905,0.265624773,97.86927658,65.46794877,67.0,92.0,50.0
2021-10-08,10,5.2316667,0.023262077,8.832663467,0.2395835,0.229682545,106.0357372,63.501282,58.0,86.28571428571429,53.0
2021-10-09,10,7.927777778,0.027497769,11.540024,0.47291675,0.348363727,93.46442308,63.063141,50.0,77.42857142857143,74.0
2021-10-10,10,10.20333327,0.035561154,14.102971,0.546875,0.417124773,90.15592946,65.87083331,53.0,66.57142857142857,281.0
2021-10-11,10,19.59375,0.035972769,11.0957368,0.24583325,0.352972818,108.0918269,62.39391023,74.0,93.42857142857143,59.0
2021-10-12,10,10.0690151,0.025313462,10.16865453,0.28958325,0.254016455,126.6283169,60.75317608,281.0,91.71428571428571,71.0
2021-10-13,10,12.36151038,0.026918615,20.0437078,0.53333325,0.431765182,92.10133332,60.52820515,59.0,92.28571428571429,75.0
2021-10-14,10,15.745,0.026627846,25.3713148,0.603125,0.524131864,84.81283328,63.66089738,71.0,94.71428571428571,66.0
2021-10-15,10,12.30648144,0.029687538,21.35161307,0.57291675,0.473510636,86.82100004,70.946795,75.0,97.0,71.0
2021-10-16,10,9.246666667,0.030859846,19.22614727,0.51875,0.444046182,86.23583328,71.27499992,66.0,99.57142857142857,63.0
2021-10-17,10,11.0887501,0.038375538,13.963128,0.5354165,0.436000591,98.89249996,63.42660238,71.0,98.0,51.0
2021-10-18,10,6.93375,0.024171923,9.502874467,0.2052085,0.238837818,85.74966668,59.37500008,63.0,65.14285714285714,59.0
2021-10-19,10,7.548774529,0.024766615,15.5124276,0.30520825,0.362572818,84.03049996,58.47211546,51.0,65.14285714285714,61.0
2021-10-20,10,10.78875,0.025535077,19.78037953,0.5385415,0.453003091,96.34710156,60.69679492,59.0,63.714285714285715,93.0
2021-10-21,10,10.48333344,0.028941231,22.4465528,0.5395835,0.522103864,91.30983336,63.41607146,61.0,66.28571428571429,64.0
2021-10-22,10,10.14555553,0.022940846,16.19992267,0.26041675,0.407930455,97.13533336,60.97756408,93.0,66.0,55.0
2021-10-23,10,5.3582609,0.023330385,8.6658576,0.1791665,0.256040364,84.41800012,62.05448731,64.0,63.714285714285715,55.0
2021-10-24,10,6.8041666,0.030823615,7.985362267,0.190625,0.269144227,95.12183332,62.071154,55.0,62.57142857142857,53.0
2021-10-25,10,5.539950941,0.020086,11.12155793,0.1614585,0.274777909,84.59483336,57.61153862,55.0,62.857142857142854,60.0
2021-10-26,10,9.43,0.020120385,15.7237198,0.32083325,0.381945182,90.67116664,58.45961531,53.0,63.0,66.0
2021-10-27,10,11.3270652,0.019389615,24.28408693,0.68688525,0.493673136,92.44883332,66.75737177,60.0,63.714285714285715,81.0
2021-10-28,10,10.0652778,0.022166231,25.50499733,0.76720775,0.530325409,88.40866656,72.52532054,66.0,62.0,63.0
2021-10-29,10,11.3354166,0.021491615,25.78095407,0.580409,0.551900909,85.11616668,70.30608977,81.0,61.857142857142854,77.0
2021-10-30,10,10.41,0.033153846,14.54696873,0.16354175,0.418811091,85.59699992,61.97660269,63.0,65.0,81.0
2021-10-31,10,14.23872547,0.026497846,9.497632733,0.13958325,0.291093864,85.95133332,60.26506415,77.0,68.71428571428571,77.0
2021-11-01,11,16.1908333,0.015882462,19.877399,0.32604175,0.476473818,96.53033332,59.47371792,81.0,72.14285714285714,71.0
2021-11-02,11,9.13125,0.012758846,19.223835,0.2176535,0.446926,87.99900004,60.22211546,77.0,73.71428571428571,80.0
2021-11-03,11,17.76192027,0.016623615,22.3798094,0.328125,0.573092818,85.31583332,62.98484454,71.0,75.71428571428571,104.0
2021-11-04,11,22.99,0.020156,25.4593584,0.28571425,0.555228909,89.11566672,63.74038469,80.0,79.0,123.0
2021-11-05,11,23.7591667,0.025364385,25.89265353,0.2177085,0.599801227,84.22149996,62.74326915,104.0,87.57142857142857,158.0
2021-11-06,11,42.16151959,0.036384692,18.53894927,0.203125,0.490703455,90.20616672,60.18429492,123.0,99.14285714285714,149.0
2021-11-07,11,28.6533333,0.033158462,15.26518113,0.16770825,0.479357455,86.06333332,58.33557685,158.0,108.85714285714286,93.0
2021-11-08,11,13.7870833,0.026393769,17.16960147,0.1385415,0.408839045,75.593,59.10320508,149.0,111.14285714285714,68.0
2021-11-09,11,12.0783334,0.025894231,17.2479996,0.2614585,0.348805318,101.6314848,59.76142192,93.0,110.71428571428571,77.0
2021-11-10,11,15.6104166,0.021297692,20.83048827,0.3135415,0.404565545,84.52649992,64.16217938,68.0,110.28571428571429,75.0
2021-11-11,11,14.3083333,0.021461538,24.80410613,0.67083325,0.506503136,91.32316672,72.15608985,77.0,106.14285714285714,89.0
2021-11-12,11,10.605,0.020365923,25.25032847,0.696875,0.569592591,84.822,75.175,75.0,101.28571428571429,63.0
2021-11-13,11,11.60625,0.020868769,22.248128,0.496875,0.505273318,84.06466668,72.81698723,89.0,87.71428571428571,85.0
2021-11-14,11,17.8075,0.025199077,22.60847827,0.6875,0.576393545,88.52149992,71.12916677,63.0,78.57142857142857,85.0
2021-11-15,11,16.39194447,0.023897538,27.2630554,0.61041675,0.588813182,97.09550008,66.72168331,85.0,77.42857142857143,93.0
2021-11-16,11,21.15,0.019859231,21.6800578,0.4,0.470823364,82.68564496,60.084936,85.0,81.0,87.0
2021-11-17,11,16.6725,0.013910615,21.53161707,0.13786775,0.422829864,86.39399992,59.56891015,93.0,82.42857142857143,94.0
2021-11-18,11,23.95176631,0.017464923,25.68950173,0.27458325,0.626625545,96.36500004,58.32756408,87.0,85.14285714285714,121.0
2021-11-19,11,26.2554167,0.017564846,24.06625514,0.21354175,0.536983182,91.56034848,57.93799538,94.0,89.71428571428571,146.0
2021-11-20,11,37.2495833,0.018856417,21.67329186,0.25520825,0.575359227,87.15299992,58.08846162,121.0,101.57142857142857,82.0
2021-11-21,11,14.77305553,0.023282077,17.0627174,0.24270825,0.4784075,76.67716652,67.72339746,146.0,101.14285714285714,67.0
2021-11-22,11,7.9654167,0.017108231,23.01045173,0.4447915,0.410328636,85.14833332,68.16410254,82.0,98.57142857142857,55.0
2021-11-23,11,7.9829166,0.020066462,23.0381052,0.3287205,0.489147636,79.01033328,63.62692315,67.0,93.14285714285714,64.0
2021-11-24,11,10.64485294,0.029300308,19.791439,0.223363,0.425286864,78.89216672,60.98525654,55.0,89.85714285714286,74.0
2021-11-25,11,10.4479348,0.02809325,13.15262073,0.16041675,0.398168091,82.28715283,63.22211554,64.0,87.0,65.0
2021-11-26,11,12.3154166,0.021299,20.4220652,0.4166665,0.458694727,93.92274304,61.33237169,74.0,79.0,82.0
2021-11-27,11,14.95083333,0.018651917,23.57282607,0.42395825,0.625964182,87.19513888,61.63429485,65.0,69.85714285714286,82.0
2021-11-28,11,19.11875,0.020993923,23.51751213,0.61875,0.708023409,100.3973958,62.32211538,82.0,69.85714285714286,86.0
2021-11-29,11,20.0531818,0.013615385,33.1576588,0.5520835,0.804534409,92.45902775,63.44006423,82.0,72.57142857142857,111.0
2021-11-30,11,27.56764706,0.010321923,37.9628782,0.5239585,0.913868273,94.43802083,61.13525638,86.0,80.57142857142857,125.0
2021-12-01,12,30.9362499,0.0087315,36.39281307,0.40021925,0.878110409,93.04784121,61.33844769,111.0,89.28571428571429,124.0
2021-12-02,12,29.3975,0.017557923,30.6982188,0.22291675,0.813851545,92.81180554,55.48205131,125.0,96.42857142857143,155.0
2021-12-03,12,40.687296,0.017526077,25.02894936,0.14166675,0.600203136,85.25572917,55.45833331,124.0,109.28571428571429,134.0
2021-12-04,12,25.6508334,0.018914,20.17695386,0.175,0.575481864,86.290625,55.31314115,155.0,116.71428571428571,130.0
2021-12-05,12,29.4949999,0.015013692,21.5317935,0.17083325,0.715734818,83.31006942,54.60320515,134.0,123.57142857142857,133.0
2021-12-06,12,32.89191176,0.028804538,23.34770193,0.15854175,0.734831318,85.29618054,56.61185885,130.0,130.28571428571428,90.0
2021-12-07,12,15.995119,0.014135167,18.77506547,0.03958325,0.402440727,66.16232638,57.76858985,133.0,127.28571428571429,78.0
2021-12-08,12,17.4920833,0.026570154,18.71877313,0.1802085,0.520528818,89.76738896,56.598718,90.0,120.57142857142857,72.0
2021-12-09,12,6.6233334,0.022224846,12.17351547,0.06041675,0.263708818,105.9978333,54.40833346,78.0,113.14285714285714,63.0
2021-12-10,12,10.61666667,0.014200385,18.9529178,0.099236,0.444498091,72.93699996,51.51858969,72.0,100.0,69.0
2021-12-11,12,13.7516667,0.016995462,19.0866546,0.13229175,0.466557227,83.48233336,52.40032062,63.0,90.71428571428571,89.0
2021-12-12,12,17.97734375,0.018904846,19.90766913,0.30833325,0.563971909,91.43483332,51.60384608,69.0,84.85714285714286,69.0
2021-12-13,12,13.6665943,0.024652615,19.4497826,0.09895825,0.485601,62.76250004,51.44615385,89.0,75.71428571428571,51.0
2021-12-14,12,3.5963406,0.025609636,8.404485533,0.0,0.217669091,95.33999996,50.46025654,69.0,70.14285714285714,65.0
2021-12-15,12,10.05238093,0.013326091,19.68499593,0.12399725,0.476583955,87.91566668,45.78461538,51.0,68.28571428571429,67.0
2021-12-16,12,14.0029167,0.010536154,21.39761753,0.24479175,0.571514182,73.75133336,47.81602562,65.0,67.57142857142857,71.0
2021-12-17,12,14.5104529,0.017805385,20.63717393,0.2770835,0.475383409,89.76466664,52.98461531,67.0,68.71428571428571,77.0
2021-12-18,12,13.46397053,0.016583692,20.24955307,0.27604175,0.532682227,96.71650004,53.32435892,71.0,69.85714285714286,97.0
2021-12-19,12,24.65,0.014067923,21.36033813,0.27395825,0.649426136,89.72133328,51.05032046,77.0,71.0,120.0
2021-12-20,12,32.7641848,0.010067846,29.77759667,0.365625,0.809322364,91.88233328,51.39198723,97.0,78.28571428571429,93.0
2021-12-21,12,22.4644444,0.008205846,30.93071007,0.378125,0.714704727,89.89299996,55.71891031,120.0,84.28571428571429,95.0
2021-12-22,12,24.6766666,0.009980154,33.68203533,0.5552085,0.813608864,95.94933336,55.92724354,93.0,88.57142857142857,59.0
2021-12-23,12,9.8745834,0.022895923,16.54126813,0.0416665,0.362165136,56.38016656,53.18942308,95.0,87.42857142857143,61.0
2021-12-24,12,7.070343118,0.023448077,8.459565067,0.0083335,0.257792273,86.86749996,54.47051285,59.0,86.0,64.0
2021-12-25,12,8.2879167,0.032226154,7.423478333,0.00833325,0.325166591,74.71566672,50.67403862,61.0,84.14285714285714,54.0
2021-12-26,12,4.7262499,0.021285231,8.890604,0.059375,0.269833682,94.23566668,49.73333338,64.0,78.0,64.0
2021-12-27,12,7.233611133,0.022334923,14.06777773,0.11875,0.394498545,83.9455,46.82435908,54.0,70.0,54.0
2021-12-28,12,6.6591667,0.018484154,16.02455307,0.0520835,0.367002909,82.27416668,47.58237177,64.0,64.42857142857143,52.0
2021-12-29,12,5.3129891,0.028013538,12.1817752,0.01354175,0.318839045,47.02199992,48.09070515,54.0,58.285714285714285,42.0
2021-12-30,12,4.079053438,0.017891462,9.0251086,-0.03333325,0.232803955,50.42349984,50.96570523,52.0,55.857142857142854,82.0
